,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
152,"RT @suffolkcc: READ: Today's @EADT24 @ipswichstar24 column from @RHopfensperger, Cabinet member for Adult Social Care: Social work can be a�",RT suffolkcc READ Todays EADT ipswichstar column from RHopfensperger Cabinet member for Adult Social Care Social work can be a�,"['rt', 'suffolkcc', 'read', 'todays', 'eadt', 'ipswichstar', 'column', 'from', 'rhopfensperger', 'cabinet', 'member', 'for', 'adult', 'social', 'care', 'social', 'work', 'can', 'be', 'a', '']","['rt', 'suffolkcc', 'read', 'todays', 'eadt', 'ipswichstar', 'column', 'rhopfensperger', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', '']","['rt', 'suffolkcc', 'read', 'today', 'eadt', 'ipswichstar', 'column', 'rhopfensperg', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', '']","['rt', 'suffolkcc', 'read', 'today', 'eadt', 'ipswichstar', 'column', 'rhopfensperger', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', '']"
153,"<U+0001F4B7> Unvaccinated health and care workers in England could be redeployed

#socialcare #socialwork #vaccine� https://t.co/vYEjJvhqR8","UFB Unvaccinated health and care workers in England could be redeployed

socialcare socialwork vaccine� httpstcovYEjJvhqR","['ufb', 'unvaccinated', 'health', 'and', 'care', 'workers', 'in', 'england', 'could', 'be', 'redeployed', 'socialcare', 'socialwork', 'vaccine', 'httpstcovyejjvhqr']","['ufb', 'unvaccinated', 'health', 'care', 'workers', 'england', 'could', 'redeployed', 'socialcare', 'socialwork', 'vaccine', 'httpstcovyejjvhqr']","['ufb', 'unvaccin', 'health', 'care', 'worker', 'england', 'could', 'redeploy', 'socialcar', 'socialwork', 'vaccin', 'httpstcovyejjvhqr']","['ufb', 'unvaccinated', 'health', 'care', 'worker', 'england', 'could', 'redeployed', 'socialcare', 'socialwork', 'vaccine', 'httpstcovyejjvhqr']"
154,"RT @inbookindia: Inbook Foundation is grateful to Shri Anil Jain (Thakur), who, in memory of his late father, Shri Dayachand Jain, donated�",RT inbookindia Inbook Foundation is grateful to Shri Anil Jain Thakur who in memory of his late father Shri Dayachand Jain donated�,"['rt', 'inbookindia', 'inbook', 'foundation', 'is', 'grateful', 'to', 'shri', 'anil', 'jain', 'thakur', 'who', 'in', 'memory', 'of', 'his', 'late', 'father', 'shri', 'dayachand', 'jain', 'donated', '']","['rt', 'inbookindia', 'inbook', 'foundation', 'grateful', 'shri', 'anil', 'jain', 'thakur', 'memory', 'late', 'father', 'shri', 'dayachand', 'jain', 'donated', '']","['rt', 'inbookindia', 'inbook', 'foundat', 'grate', 'shri', 'anil', 'jain', 'thakur', 'memori', 'late', 'father', 'shri', 'dayachand', 'jain', 'donat', '']","['rt', 'inbookindia', 'inbook', 'foundation', 'grateful', 'shri', 'anil', 'jain', 'thakur', 'memory', 'late', 'father', 'shri', 'dayachand', 'jain', 'donated', '']"
155,"�CSR isn't a particular program, it's what we do every day, maximizing positive impact and minimizing negative impa� https://t.co/z5C6zbwn8c",�CSR isnt a particular program its what we do every day maximizing positive impact and minimizing negative impa� httpstcozCzbwnc,"['', 'csr', 'isnt', 'a', 'particular', 'program', 'its', 'what', 'we', 'do', 'every', 'day', 'maximizing', 'positive', 'impact', 'and', 'minimizing', 'negative', 'impa', 'httpstcozczbwnc']","['', 'csr', 'isnt', 'particular', 'program', 'every', 'day', 'maximizing', 'positive', 'impact', 'minimizing', 'negative', 'impa', 'httpstcozczbwnc']","['', 'csr', 'isnt', 'particular', 'program', 'everi', 'day', 'maxim', 'posit', 'impact', 'minim', 'neg', 'impa', 'httpstcozczbwnc']","['', 'csr', 'isnt', 'particular', 'program', 'every', 'day', 'maximizing', 'positive', 'impact', 'minimizing', 'negative', 'impa', 'httpstcozczbwnc']"
156,"RT @SwVicki: Fantastic #opportunities for qualified #socialworkers in the #westmidlands

Call or message me for more information 

#socialw�","RT SwVicki Fantastic opportunities for qualified socialworkers in the westmidlands

Call or message me for more information 

socialw�","['rt', 'swvicki', 'fantastic', 'opportunities', 'for', 'qualified', 'socialworkers', 'in', 'the', 'westmidlands', 'call', 'or', 'message', 'me', 'for', 'more', 'information', 'socialw', '']","['rt', 'swvicki', 'fantastic', 'opportunities', 'qualified', 'socialworkers', 'westmidlands', 'call', 'message', 'information', 'socialw', '']","['rt', 'swvicki', 'fantast', 'opportun', 'qualifi', 'socialwork', 'westmidland', 'call', 'messag', 'inform', 'socialw', '']","['rt', 'swvicki', 'fantastic', 'opportunity', 'qualified', 'socialworkers', 'westmidlands', 'call', 'message', 'information', 'socialw', '']"
157,"RT @suffolkcc: READ: Today's @EADT24 @ipswichstar24 column from @RHopfensperger, Cabinet member for Adult Social Care: Social work can be a�",RT suffolkcc READ Todays EADT ipswichstar column from RHopfensperger Cabinet member for Adult Social Care Social work can be a�,"['rt', 'suffolkcc', 'read', 'todays', 'eadt', 'ipswichstar', 'column', 'from', 'rhopfensperger', 'cabinet', 'member', 'for', 'adult', 'social', 'care', 'social', 'work', 'can', 'be', 'a', '']","['rt', 'suffolkcc', 'read', 'todays', 'eadt', 'ipswichstar', 'column', 'rhopfensperger', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', '']","['rt', 'suffolkcc', 'read', 'today', 'eadt', 'ipswichstar', 'column', 'rhopfensperg', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', '']","['rt', 'suffolkcc', 'read', 'today', 'eadt', 'ipswichstar', 'column', 'rhopfensperger', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', '']"
158,#CareersinSuffolk #SocialWork https://t.co/p3XFJ27vOJ,CareersinSuffolk SocialWork httpstcopXFJvOJ,"['careersinsuffolk', 'socialwork', 'httpstcopxfjvoj']","['careersinsuffolk', 'socialwork', 'httpstcopxfjvoj']","['careersinsuffolk', 'socialwork', 'httpstcopxfjvoj']","['careersinsuffolk', 'socialwork', 'httpstcopxfjvoj']"
159,RT @arrowandthesong: With some great resources for practitioners working in this field: focusing on children #domesticviolence #socialwork�,RT arrowandthesong With some great resources for practitioners working in this field focusing on children domesticviolence socialwork�,"['rt', 'arrowandthesong', 'with', 'some', 'great', 'resources', 'for', 'practitioners', 'working', 'in', 'this', 'field', 'focusing', 'on', 'children', 'domesticviolence', 'socialwork', '']","['rt', 'arrowandthesong', 'great', 'resources', 'practitioners', 'working', 'field', 'focusing', 'children', 'domesticviolence', 'socialwork', '']","['rt', 'arrowandthesong', 'great', 'resourc', 'practition', 'work', 'field', 'focus', 'children', 'domesticviol', 'socialwork', '']","['rt', 'arrowandthesong', 'great', 'resource', 'practitioner', 'working', 'field', 'focusing', 'child', 'domesticviolence', 'socialwork', '']"
160,With some great resources for practitioners working in this field: focusing on children #domesticviolence� https://t.co/gQ5DZbhjSn,With some great resources for practitioners working in this field focusing on children domesticviolence� httpstcogQDZbhjSn,"['with', 'some', 'great', 'resources', 'for', 'practitioners', 'working', 'in', 'this', 'field', 'focusing', 'on', 'children', 'domesticviolence', 'httpstcogqdzbhjsn']","['great', 'resources', 'practitioners', 'working', 'field', 'focusing', 'children', 'domesticviolence', 'httpstcogqdzbhjsn']","['great', 'resourc', 'practition', 'work', 'field', 'focus', 'children', 'domesticviol', 'httpstcogqdzbhjsn']","['great', 'resource', 'practitioner', 'working', 'field', 'focusing', 'child', 'domesticviolence', 'httpstcogqdzbhjsn']"
161,"READ: Today's @EADT24 @ipswichstar24 column from @RHopfensperger, Cabinet member for Adult Social Care: Social work� https://t.co/DyiDcfkxux",READ Todays EADT ipswichstar column from RHopfensperger Cabinet member for Adult Social Care Social work� httpstcoDyiDcfkxux,"['read', 'todays', 'eadt', 'ipswichstar', 'column', 'from', 'rhopfensperger', 'cabinet', 'member', 'for', 'adult', 'social', 'care', 'social', 'work', 'httpstcodyidcfkxux']","['read', 'todays', 'eadt', 'ipswichstar', 'column', 'rhopfensperger', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', 'httpstcodyidcfkxux']","['read', 'today', 'eadt', 'ipswichstar', 'column', 'rhopfensperg', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', 'httpstcodyidcfkxux']","['read', 'today', 'eadt', 'ipswichstar', 'column', 'rhopfensperger', 'cabinet', 'member', 'adult', 'social', 'care', 'social', 'work', 'httpstcodyidcfkxux']"
162,"Fantastic #opportunities for qualified #socialworkers in the #westmidlands

Call or message me for more information� https://t.co/x0iu3uylFC","Fantastic opportunities for qualified socialworkers in the westmidlands

Call or message me for more information� httpstcoxiuuylFC","['fantastic', 'opportunities', 'for', 'qualified', 'socialworkers', 'in', 'the', 'westmidlands', 'call', 'or', 'message', 'me', 'for', 'more', 'information', 'httpstcoxiuuylfc']","['fantastic', 'opportunities', 'qualified', 'socialworkers', 'westmidlands', 'call', 'message', 'information', 'httpstcoxiuuylfc']","['fantast', 'opportun', 'qualifi', 'socialwork', 'westmidland', 'call', 'messag', 'inform', 'httpstcoxiuuylfc']","['fantastic', 'opportunity', 'qualified', 'socialworkers', 'westmidlands', 'call', 'message', 'information', 'httpstcoxiuuylfc']"
163,"RT @behindwoods: Andha Manasu Dhan Sir Kadavul <U+2764><U+0001F451>

#SocialWork #Biriyani #Throwback #BehindwoodsMemes https://t.co/mnvXxK0PSz","RT behindwoods Andha Manasu Dhan Sir Kadavul UUF

SocialWork Biriyani Throwback BehindwoodsMemes httpstcomnvXxKPSz","['rt', 'behindwoods', 'andha', 'manasu', 'dhan', 'sir', 'kadavul', 'uuf', 'socialwork', 'biriyani', 'throwback', 'behindwoodsmemes', 'httpstcomnvxxkpsz']","['rt', 'behindwoods', 'andha', 'manasu', 'dhan', 'sir', 'kadavul', 'uuf', 'socialwork', 'biriyani', 'throwback', 'behindwoodsmemes', 'httpstcomnvxxkpsz']","['rt', 'behindwood', 'andha', 'manasu', 'dhan', 'sir', 'kadavul', 'uuf', 'socialwork', 'biriyani', 'throwback', 'behindwoodsmem', 'httpstcomnvxxkpsz']","['rt', 'behindwoods', 'andha', 'manasu', 'dhan', 'sir', 'kadavul', 'uuf', 'socialwork', 'biriyani', 'throwback', 'behindwoodsmemes', 'httpstcomnvxxkpsz']"
164,RT @elspethslayter: Register for #SWEduActs' next peer support drop-in session on #Antiracist #Pedagogy in #SocialWork classrooms &amp; field s�,RT elspethslayter Register for SWEduActs next peer support dropin session on Antiracist Pedagogy in SocialWork classrooms amp field s�,"['rt', 'elspethslayter', 'register', 'for', 'sweduacts', 'next', 'peer', 'support', 'dropin', 'session', 'on', 'antiracist', 'pedagogy', 'in', 'socialwork', 'classrooms', 'amp', 'field', 's', '']","['rt', 'elspethslayter', 'register', 'sweduacts', 'next', 'peer', 'support', 'dropin', 'session', 'antiracist', 'pedagogy', 'socialwork', 'classrooms', 'amp', 'field', '']","['rt', 'elspethslayt', 'regist', 'sweduact', 'next', 'peer', 'support', 'dropin', 'session', 'antiracist', 'pedagogi', 'socialwork', 'classroom', 'amp', 'field', '']","['rt', 'elspethslayter', 'register', 'sweduacts', 'next', 'peer', 'support', 'dropin', 'session', 'antiracist', 'pedagogy', 'socialwork', 'classroom', 'amp', 'field', '']"
165,"RT @trust_sos: orphans need ongoing help...
.
.
.
.
.
https://t.co/gIc5nAzJxs
.
.
#ngo #charity #nonprofit #education #donate #covid #volun�","RT trustsos orphans need ongoing help





httpstcogIcnAzJxs


ngo charity nonprofit education donate covid volun�","['rt', 'trustsos', 'orphans', 'need', 'ongoing', 'help', 'httpstcogicnazjxs', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'covid', 'volun', '']","['rt', 'trustsos', 'orphans', 'need', 'ongoing', 'help', 'httpstcogicnazjxs', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'covid', 'volun', '']","['rt', 'trustso', 'orphan', 'need', 'ongo', 'help', 'httpstcogicnazjx', 'ngo', 'chariti', 'nonprofit', 'educ', 'donat', 'covid', 'volun', '']","['rt', 'trustsos', 'orphan', 'need', 'ongoing', 'help', 'httpstcogicnazjxs', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'covid', 'volun', '']"
166,"orphans need ongoing help...
.
.
.
.
.
https://t.co/gIc5nAzJxs
.
.
#ngo #charity #nonprofit #education #donate� https://t.co/fDVKzWw6Gi","orphans need ongoing help





httpstcogIcnAzJxs


ngo charity nonprofit education donate� httpstcofDVKzWwGi","['orphans', 'need', 'ongoing', 'help', 'httpstcogicnazjxs', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'httpstcofdvkzwwgi']","['orphans', 'need', 'ongoing', 'help', 'httpstcogicnazjxs', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'httpstcofdvkzwwgi']","['orphan', 'need', 'ongo', 'help', 'httpstcogicnazjx', 'ngo', 'chariti', 'nonprofit', 'educ', 'donat', 'httpstcofdvkzwwgi']","['orphan', 'need', 'ongoing', 'help', 'httpstcogicnazjxs', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'httpstcofdvkzwwgi']"
167,"I believe in #SocialWork. 
I believe that the best examples of Social Work are radical and innovative. 
I believe t� https://t.co/uSQP7Xl8hk","I believe in SocialWork 
I believe that the best examples of Social Work are radical and innovative 
I believe t� httpstcouSQPXlhk","['i', 'believe', 'in', 'socialwork', 'i', 'believe', 'that', 'the', 'best', 'examples', 'of', 'social', 'work', 'are', 'radical', 'and', 'innovative', 'i', 'believe', 't', 'httpstcousqpxlhk']","['believe', 'socialwork', 'believe', 'best', 'examples', 'social', 'work', 'radical', 'innovative', 'believe', 'httpstcousqpxlhk']","['believ', 'socialwork', 'believ', 'best', 'exampl', 'social', 'work', 'radic', 'innov', 'believ', 'httpstcousqpxlhk']","['believe', 'socialwork', 'believe', 'best', 'example', 'social', 'work', 'radical', 'innovative', 'believe', 'httpstcousqpxlhk']"
168,RT @SingleDadSW: My Top 5 Placement Tips for my amazing followers <U+0001F468><U+200D><U+0001F467><U+0001F306> <U+0001F381> #socialwork #students https://t.co/cHol1ZGnlF,RT SingleDadSW My Top  Placement Tips for my amazing followers UFUDUFUF UF socialwork students httpstcocHolZGnlF,"['rt', 'singledadsw', 'my', 'top', 'placement', 'tips', 'for', 'my', 'amazing', 'followers', 'ufudufuf', 'uf', 'socialwork', 'students', 'httpstcocholzgnlf']","['rt', 'singledadsw', 'top', 'placement', 'tips', 'amazing', 'followers', 'ufudufuf', 'uf', 'socialwork', 'students', 'httpstcocholzgnlf']","['rt', 'singledadsw', 'top', 'placement', 'tip', 'amaz', 'follow', 'ufudufuf', 'uf', 'socialwork', 'student', 'httpstcocholzgnlf']","['rt', 'singledadsw', 'top', 'placement', 'tip', 'amazing', 'follower', 'ufudufuf', 'uf', 'socialwork', 'student', 'httpstcocholzgnlf']"
169,@UniStrathclyde #SocialWork Here goes <U+0001F604><U+2728><U+0001F91E><U+0001F3FB>,UniStrathclyde SocialWork Here goes UFUUFEUFFB,"['unistrathclyde', 'socialwork', 'here', 'goes', 'ufuufeuffb']","['unistrathclyde', 'socialwork', 'goes', 'ufuufeuffb']","['unistrathclyd', 'socialwork', 'goe', 'ufuufeuffb']","['unistrathclyde', 'socialwork', 'go', 'ufuufeuffb']"
170,"Education has the most power, which can change the whole world.

Sach Foundation
(Roti Bank)
sachfoundation0001@gma� https://t.co/hp62svL8i7","Education has the most power which can change the whole world

Sach Foundation
Roti Bank
sachfoundationgma� httpstcohpsvLi","['education', 'has', 'the', 'most', 'power', 'which', 'can', 'change', 'the', 'whole', 'world', 'sach', 'foundation', 'roti', 'bank', 'sachfoundationgma', 'httpstcohpsvli']","['education', 'power', 'change', 'whole', 'world', 'sach', 'foundation', 'roti', 'bank', 'sachfoundationgma', 'httpstcohpsvli']","['educ', 'power', 'chang', 'whole', 'world', 'sach', 'foundat', 'roti', 'bank', 'sachfoundationgma', 'httpstcohpsvli']","['education', 'power', 'change', 'whole', 'world', 'sach', 'foundation', 'roti', 'bank', 'sachfoundationgma', 'httpstcohpsvli']"
171,"Presented a Copy Of My Book: ""Understanding's Guru Nanak's Management: the Art of Managing through Religion"" to SDM� https://t.co/bm3yahlCam",Presented a Copy Of My Book Understandings Guru Nanaks Management the Art of Managing through Religion to SDM� httpstcobmyahlCam,"['presented', 'a', 'copy', 'of', 'my', 'book', 'understandings', 'guru', 'nanaks', 'management', 'the', 'art', 'of', 'managing', 'through', 'religion', 'to', 'sdm', 'httpstcobmyahlcam']","['presented', 'copy', 'book', 'understandings', 'guru', 'nanaks', 'management', 'art', 'managing', 'religion', 'sdm', 'httpstcobmyahlcam']","['present', 'copi', 'book', 'understand', 'guru', 'nanak', 'manag', 'art', 'manag', 'religion', 'sdm', 'httpstcobmyahlcam']","['presented', 'copy', 'book', 'understanding', 'guru', 'nanak', 'management', 'art', 'managing', 'religion', 'sdm', 'httpstcobmyahlcam']"
172,"Presented a Copy Of My Book: ""Understanding's Guru Nanak's Management: the Art of Managing through Religion"" to SDM� https://t.co/onvnUjynir",Presented a Copy Of My Book Understandings Guru Nanaks Management the Art of Managing through Religion to SDM� httpstcoonvnUjynir,"['presented', 'a', 'copy', 'of', 'my', 'book', 'understandings', 'guru', 'nanaks', 'management', 'the', 'art', 'of', 'managing', 'through', 'religion', 'to', 'sdm', 'httpstcoonvnujynir']","['presented', 'copy', 'book', 'understandings', 'guru', 'nanaks', 'management', 'art', 'managing', 'religion', 'sdm', 'httpstcoonvnujynir']","['present', 'copi', 'book', 'understand', 'guru', 'nanak', 'manag', 'art', 'manag', 'religion', 'sdm', 'httpstcoonvnujynir']","['presented', 'copy', 'book', 'understanding', 'guru', 'nanak', 'management', 'art', 'managing', 'religion', 'sdm', 'httpstcoonvnujynir']"
173,"Presented a Copy Of My Book: ""Understanding's Guru Nanak's Management: the Art of Managing through Religion"" to SDM� https://t.co/dNi2L2Ps2C",Presented a Copy Of My Book Understandings Guru Nanaks Management the Art of Managing through Religion to SDM� httpstcodNiLPsC,"['presented', 'a', 'copy', 'of', 'my', 'book', 'understandings', 'guru', 'nanaks', 'management', 'the', 'art', 'of', 'managing', 'through', 'religion', 'to', 'sdm', 'httpstcodnilpsc']","['presented', 'copy', 'book', 'understandings', 'guru', 'nanaks', 'management', 'art', 'managing', 'religion', 'sdm', 'httpstcodnilpsc']","['present', 'copi', 'book', 'understand', 'guru', 'nanak', 'manag', 'art', 'manag', 'religion', 'sdm', 'httpstcodnilpsc']","['presented', 'copy', 'book', 'understanding', 'guru', 'nanak', 'management', 'art', 'managing', 'religion', 'sdm', 'httpstcodnilpsc']"
