age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
36, Private,106964,College,9, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,poor
37, Private,178136,College,9, Married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,poor
38, Private,196554,School,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,rich
40,Self-employed,403550,College,10, Married, Craft-repair, Husband, White, Male,0,0,50, United-States,poor
35, Private,498216,University,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,poor
47,Self-employed,192755,College,9, Married, Machine-op-inspct, Wife, White, Female,0,0,20, United-States,rich
33, Private,156192,University,14, Married, Prof-specialty, Husband, White, Male,0,0,45, United-States,rich
45, Private,189802,College,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
35,Self-employed,179171,College,9, Never-married, Sales, Unmarried, Black, Female,0,0,38, Germany,poor
32, Private,77634,School,7, Married, Adm-clerical, Husband, White, Male,0,0,45, United-States,poor
23, Private,189830,College,10, Married, Other-service, Husband, Black, Male,0,0,50, United-States,poor
19, Private,127190,College,9, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,poor
20, Private,138107,College,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, United-States,poor
44,Self-employed,269733,University,13, Married, Sales, Husband, White, Male,0,0,30, United-States,poor
41,Government,227734,College,9, Married, Adm-clerical, Husband, White, Male,3464,0,40, United-States,poor
19, Private,318822,College,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,poor
48, Private,48885,College,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States,poor
45, Private,205424,College,10, Married, Sales, Husband, White, Male,0,0,65, United-States,rich
40, Private,173858,School,4, Married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,42, Cambodia,poor
34, Private,202450,College,9, Married, Craft-repair, Husband, White, Male,0,0,55, United-States,rich
20, Private,154779,College,10, Never-married, Sales, Other-relative, Other, Female,0,0,40, United-States,poor
33, Private,180551,College,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
30, Private,177522,College,9, Married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,poor
23, Private,277328,College,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,32, Cuba,poor
34, Private,112584,School,6, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States,poor
48,Government,85384,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
42, Private,69019,College,10, Married, Craft-repair, Husband, Black, Male,0,0,40, United-States,rich
22, Private,112847,College,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,poor
60,Self-employed,52900,College,9, Married, Craft-repair, Husband, White, Male,0,0,42, United-States,rich
42, Private,37937,University,13, Married, Exec-managerial, Husband, White, Male,0,0,55, United-States,rich
45, Private,59380,University,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,poor
47, Private,114770,College,9, Divorced, Other-service, Own-child, White, Female,0,0,32, United-States,poor
29, Private,216481,University,14, Married, Exec-managerial, Wife, White, Female,0,0,40, United-States,rich
34, Private,176469,University,13, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States,poor
34, Private,176831,University,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,rich
39,Government,410034,College,9, Married, Adm-clerical, Husband, White, Male,0,0,40, United-States,poor
29, Private,93662,College,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,24, United-States,poor
42,Self-employed,144236,College,10, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,poor
48, Private,240917,School,7, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, United-States,poor
53, Private,608184,University,13, Married, Exec-managerial, Husband, Black, Male,0,1902,40, United-States,rich
51, Private,243361,College,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,45, United-States,poor
44,Self-employed,35166,University,13, Married, Farming-fishing, Husband, White, Male,0,0,90, United-States,poor
46,Self-employed,182655,College,11, Married, Exec-managerial, Husband, White, Male,0,0,60, United-States,rich
51, Private,142717,University,16, Divorced, Craft-repair, Not-in-family, White, Female,4787,0,60, United-States,rich
32, Private,272944,College,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,poor
24, Private,228686,College,10, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States,poor
33, Private,236818,College,11, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,26, United-States,poor
47,Self-employed,117865,College,9, Married, Craft-repair, Husband, White, Male,0,0,90, United-States,poor
64,Self-employed,106538,University,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,poor
62, Private,153891,University,13, Married, Exec-managerial, Husband, White, Male,0,0,50, United-States,rich
52, Private,190909,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
39, Private,191002,College,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland,poor
42, Private,89073,College,9, Married, Prof-specialty, Husband, White, Male,0,0,48, United-States,poor
38,Government,238342,University,13, Married, Sales, Husband, White, Male,7688,0,42, United-States,rich
55, Private,259532,School,4, Married, Transport-moving, Husband, White, Male,0,0,50, United-States,poor
42, Private,132481,College,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States,poor
30, Private,205659,College,12, Married, Exec-managerial, Wife, White, Female,0,0,50, Thailand,rich
32, Private,182323,School,5, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
50,Government,166419,School,7, Never-married, Sales, Not-in-family, Black, Female,3674,0,40, United-States,poor
27, Private,152246,College,9, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines,poor
47, Private,155659,College,9, Married, Exec-managerial, Husband, White, Male,0,0,60, United-States,poor
33, Private,155198,School,5, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States,poor
48,Self-employed,100931,College,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,poor
23, Private,162945,School,4, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,poor
31,Government,334346,University,13, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
26, Private,181597,College,10, Married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,poor
61,Self-employed,133969,College,9, Married, Sales, Husband, Asian-Pac-Islander, Male,0,0,63, South,poor
50, Private,210217,University,13, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States,poor
49, Private,169711,College,11, Married, Prof-specialty, Husband, White, Male,0,0,40, Germany,rich
19, Private,271521,College,9, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,24, United-States,poor
18, Private,51255,School,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States,poor
44,Self-employed,26669,College,12, Married, Other-service, Wife, White, Female,0,0,99, United-States,poor
54, Private,194580,College,11, Married, Sales, Husband, White, Male,0,0,50, United-States,poor
35,Government,177974,College,9, Married, Protective-serv, Husband, White, Male,0,0,40, United-States,rich
27,Government,315640,University,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, China,poor
50,Self-employed,136913,College,9, Married, Farming-fishing, Husband, White, Male,0,0,50, United-States,poor
43,Government,230961,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
28, Private,167062,College,10, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,poor
47, Private,120131,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
21, Private,243368,School,1, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Mexico,poor
30, Private,171876,School,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,poor
19, Private,136866,College,9, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States,poor
40, Private,316820,College,10, Married, Other-service, Husband, White, Male,0,1485,40, United-States,poor
55, Private,185459,University,14, Married, Sales, Husband, White, Male,0,0,50, United-States,rich
31, Private,43716,College,11, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,43, United-States,poor
30, Private,220939,College,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,poor
51,Government,40808,University,13, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, United-States,poor
34, Private,183473,College,9, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States,poor
59, Private,108496,University,14, Married, Exec-managerial, Husband, White, Male,0,0,45, United-States,rich
50, Private,204838,College,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, United-States,poor
29, Private,132686,College,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,poor
17,Government,117906,School,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,poor
24, Private,304386,College,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,poor
39, Private,165215,University,14, Married, Prof-specialty, Wife, White, Female,0,1902,18, United-States,rich
32, Private,259719,College,10, Divorced, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Nicaragua,poor
34, Private,248795,College,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States,poor
44,Self-employed,124692,College,9, Married, Prof-specialty, Husband, White, Male,0,1902,40, United-States,rich
37,Government,128054,College,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
39, Private,179731,University,14, Married, Exec-managerial, Wife, White, Female,0,2415,65, United-States,rich
32,Self-employed,113543,School,15, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
23, Private,252153,College,10, Never-married, Other-service, Not-in-family, White, Female,0,0,28, United-States,poor
45,Government,45891,College,10, Divorced, Adm-clerical, Unmarried, White, Male,0,0,42, United-States,poor
30, Private,112263,School,7, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,poor
20, Private,47791,School,8, Divorced, Other-service, Not-in-family, White, Female,0,0,10, United-States,poor
41, Private,202980,College,9, Married, Craft-repair, Husband, White, Male,0,0,4, Peru,poor
21, Private,34918,College,9, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,poor
48, Private,91251,School,4, Married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, China,poor
31, Private,132996,College,9, Married, Prof-specialty, Husband, White, Male,5178,0,45, United-States,rich
34, Private,306215,College,11, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,poor
25, Private,203570,College,9, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States,poor
41,Self-employed,355918,University,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,poor
35,Self-employed,198841,School,15, Married, Prof-specialty, Husband, White, Male,0,0,50, United-States,rich
42, Private,282964,University,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,poor
34,Self-employed,312197,College,9, Married, Transport-moving, Husband, White, Male,0,0,75, Mexico,rich
44, Private,98779,School,6, Married, Machine-op-inspct, Husband, White, Male,4386,0,60, United-States,poor
32, Private,200246,University,13, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
25, Private,182771,College,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,poor
23, Private,199908,School,7, Married, Transport-moving, Husband, White, Male,0,0,50, United-States,poor
36, Private,172104,School,15, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, India,rich
53,Self-employed,35295,University,13, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States,rich
27, Private,216858,University,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,52, United-States,poor
